code;libelle_v2020;classant_2020
AHLB012;Infiltration thérapeutique de nerf profond d'un membre, sans guidage;1
AHLH006;Infiltration thérapeutique de nerf profond d'un membre, avec guidage radiologique;1
AHEA007;Neurotisation d'un nerf spinal profond sans libération nerveuse, par abord direct;1
AHEA015;Neurotisation d'un nerf spinal profond avec libération nerveuse, par abord direct;1
AHEA001;Autogreffe pédiculée d'un nerf spinal profond, par abord direct;1
AHFA004;Exérèse de tumeur d'un nerf spinal sans réparation immédiate, par abord direct;1
AHFA001;Exérèse de tumeur d'un nerf spinal avec réparation immédiate, par abord direct;1
AHLB004;Infiltration thérapeutique d'un nerf profond dans un canal ostéofibreux, sans guidage;1
AHLH015;Infiltration thérapeutique d'un nerf profond dans un canal ostéofibreux, avec guidage scanographique;1
AHPA024;Libération de nerf spinal superficiel des membres, par abord direct;1
AHPA019;Section, résection ou destruction de nerf spinal superficiel, par abord direct;1
AHPA018;Section de nerf spinal superficiel avec déroutement, par abord direct;1
AHPA003;Section de nerf spinal profond avec déroutement, par abord direct;1
AJLH019;Infiltration thérapeutique du ganglion ptérygopalatin, avec guidage radiologique;1
AJLB001;Infiltration thérapeutique du ganglion cervicothoracique [stellaire], sans guidage;1
AJLH020;Infiltration thérapeutique du ganglion cervicothoracique [stellaire], avec guidage radiologique;1
AJLH017;Infiltration thérapeutique du plexus cœliaque et/ou de la chaîne splanchnique, avec guidage scanographique;1
AJLH016;Infiltration thérapeutique de la chaîne sympathique lombale, avec guidage radiologique;1
AJLH009;Infiltration thérapeutique de la chaîne sympathique lombale, avec guidage scanographique;1
AJLH003;Infiltration thérapeutique du plexus hypogastrique ou sacral, avec guidage radiologique;1
AJLH008;Infiltration thérapeutique du plexus hypogastrique ou sacral, avec guidage scanographique;1
AJLF001;Bloc sympathique médicamenteux périphérique, par injection intraveineuse transcutanée sous garrot ischémique;1
AJNC002;Destruction chimique unilatérale ou bilatérale de la chaîne splanchnique, par thoracoscopie;1
AJNC001;Destruction chimique unilatérale ou bilatérale de la chaîne splanchnique, par cœlioscopie;1
AJNA001;Destruction chimique unilatérale ou bilatérale de la chaîne splanchnique, par laparotomie;1
AJFC002;Sympathectomie cervicothoracique ou thoracique, par thoracoscopie;1
AJFA003;Sympathectomie cervicothoracique ou thoracique, par thoracotomie;1
AJFC001;Sympathectomie lombale, par cœlioscopie ou par rétropéritonéoscopie;1
AJFA001;Sympathectomie lombale, par laparotomie;1
AJFA002;Sympathectomie des artères métacarpiennes et digitales, par abord direct;1
ANLP002;Pose d'un stimulateur électrique externe à visée antalgique;1
BDHP001;Prélèvement superficiel unilatéral ou bilatéral de la cornée pour frottis et/ou culture;1
BEHB001;Ponction de la chambre antérieure de l'œil [humeur aqueuse];1
BGHB002;Ponction de la choroïde;1
BGHB001;Ponction du corps vitré à l'aiguille;1
BGHB003;Ponction du corps vitré par aspiration-section automatisée;1
BAHA001;Biopsie unilatérale ou bilatérale de paupière;1
BBHA001;Biopsie de glande lacrymale;1
BBHA002;Biopsie de sac lacrymal;1
BCHA001;Biopsie de la conjonctive;1
BDHA001;Biopsie de la cornée;1
BGHA002;Biopsie de la sclère [sclérotique];1
BKHA002;Biopsie de lésion de l'orbite, par abord conjonctivopalpébral;1
BKHA003;Biopsie de lésion de l'orbite, par abord latéral ou par abord ethmoïdal;1
BGQP005;Transillumination transsclérale de lésion du segment postérieur de l'œil, avec désinsertion conjonctivale;1
BACA008;Suture de plaie du sourcil;1
BACA002;Suture d'une plaie cutanée d'une paupière, sans atteinte du bord libre;1
BACA005;Suture d'une plaie cutanée d'une paupière, avec atteinte du bord libre;1
BACA007;Suture de plaies cutanées multiples unilatérales ou bilatérales des paupières, sans atteinte du bord libre;1
BACA006;Suture de plaies cutanées multiples unilatérales ou bilatérales des paupières avec atteinte du bord libre, du tarse et/ou du muscle releveur de la paupière supérieure, sans repositionnement du ligament palpébral;1
BACA001;Suture de plaies cutanées multiples unilatérales ou bilatérales des paupières avec atteinte du bord libre, du tarse et/ou du muscle releveur de la paupière supérieure, avec repositionnement du ligament palpébral;1
BAGA001;Ablation secondaire de corps étranger de la paupière;1
BANP003;Destruction d'une lésion d'une paupière avec laser;1
BANP001;Destruction de lésions multiples unilatérales ou bilatérales des paupières avec laser;1
BANP004;Séance d'épilation ciliaire électrique unilatérale ou bilatérale;1
BAFA012;Exérèse de lésion cutanée du sourcil;1
BAFA010;Exérèse de lésion souscutanée du sourcil;1
BAFA013;Exérèse de chalazion;1
BAFA006;Exérèse non transfixiante d'une lésion d'une paupière;1
BAFA005;Exérèse non transfixiante de lésions multiples unilatérales de paupière;1
BAFA014;Exérèse transfixiante de lésion d'une paupière, sans libération du canthus latéral;1
BAFA002;Exérèse transfixiante de lésion d'une paupière, avec libération du canthus latéral;1
BAFA015;Résection cutanée, musculaire et/ou graisseuse au niveau d'une paupière, par abord cutané;1
BAFA007;Résection unilatérale cutanée, musculaire et/ou graisseuse au niveau des paupières, par abord cutané;1
BAFA008;Résection bilatérale cutanée, musculaire et/ou graisseuse au niveau des paupières supérieures, par abord cutané;1
BAFA011;Résection bilatérale cutanée, musculaire et/ou graisseuse au niveau des paupières inférieures, par abord cutané;1
BAFA009;Résection bilatérale cutanée, musculaire et/ou graisseuse au niveau des paupières, par abord cutané;1
BAFA016;Résection graisseuse unilatérale des paupières, par abord conjonctival;1
BAFA017;Résection graisseuse bilatérale des paupières, par abord conjonctival;1
BAFA018;Résection cutanée suprasourcilière unilatérale;1
BAFA003;Résection cutanée suprasourcilière bilatérale;1
BAFA001;Résection du muscle orbiculaire de l'œil;1
BAMA004;Réparation de perte de substance cutanée de la paupière par lambeau local ou autogreffe;1
BAMA019;Réparation de perte de substance de la paupière par autogreffe composée;1
BAMA015;Réparation de perte de substance de la paupière supérieure par lambeau palpébral inférieur, avec réparation de la zone de prélèvement par suture directe;1
BAMA018;Réparation de perte de substance de la paupière supérieure par lambeau palpébral inférieur, avec réparation de la zone de prélèvement par lambeau cutané;1
BAMA008;Réparation de perte de substance de la paupière supérieure par lambeau palpébral inférieur, avec réparation de la zone de prélèvement par lambeau cutané et autogreffe muqueuse ou chondromuqueuse;1
BAMA010;Réparation de perte de substance de la paupière inférieure par lambeau de rotation temporojugal;1
BAMA013;Réparation de perte de substance de la paupière inférieure par lambeau régional, avec autogreffe;1
BAMA001;Réparation de perte de substance de la paupière inférieure par lambeau frontal, avec autogreffe muqueuse ou chondromuqueuse;1
BAPA001;Section du pédicule [Sevrage] d'un lambeau hétéropalpébral;1
BAMA005;Reconstruction d'un sourcil par autogreffe de cuir chevelu ou de sourcil opposé;1
BAMA011;Reconstruction d'un sourcil par lambeau pédiculé de cuir chevelu ou de sourcil opposé;1
BAMA012;Reconstruction du bord libre de la paupière avec repositionnement des cils, sans autogreffe ni lambeau;1
BAMA016;Reconstruction du bord libre de la paupière avec repositionnement des cils, avec autogreffe ou lambeau;1
BAMA017;Reformation du pli palpébral supérieur;1
BAEA001;Repositionnement du bord libre de la paupière, sans autogreffe ni lambeau;1
BAEA002;Repositionnement du bord libre de la paupière, avec autogreffe ou lambeau;1
BAPA004;Canthotomie latérale;1
BADA005;Canthopexie médiale pour dystopie congénitale;1
BADA001;Canthopexie médiale pour dystopie traumatique;1
BADA003;Canthopexie latérale;1
BAMA020;Canthoplastie médiale sans rétablissement de la continuité des voies lacrymales;1
BAMA002;Canthoplastie médiale avec rétablissement de la continuité des voies lacrymales;1
BAMA009;Canthoplastie latérale;1
BACA003;Suture partielle ou totale des bords libres des paupières supérieure et inférieure;1
BADA007;Fixation du sourcil au rebord supraorbitaire;1
BAMA003;Plastie en Z de la paupière pour correction de l'épicanthus, sans autogreffe de peau;1
BAMA007;Plastie en Z bilatérale de la paupière pour correction de l'épicanthus, avec autogreffe de peau;1
BADA004;Suspension de la paupière supérieure au muscle frontal, sans autogreffe;1
BADA006;Suspension unilatérale de la paupière supérieure au muscle frontal, avec autogreffe;1
BADA002;Suspension bilatérale de la paupière supérieure au muscle frontal, avec autogreffe;1
BABA001;Raccourcissement du muscle releveur de la paupière supérieure;1
BAFA004;Résection de la lame profonde du muscle releveur de la paupière supérieure [muscle de Müller] et/ou résection tarsoconjonctivale;1
BAAA002;Allongement du muscle releveur de la paupière supérieure et/ou section de sa lame profonde [muscle de Müller], sans interposition de matériau inerte ni autogreffe;1
BAAA001;Allongement du muscle releveur de la paupière supérieure et/ou section de sa lame profonde [muscle de Müller], avec interposition de matériau inerte ou autogreffe;1
BAEA003;Transfert de muscle temporal pour réanimation palpébrale;1
BALA001;Insertion d'un dispositif intrapalpébral pour correction de lagophtalmie;1
BAPA003;Désinsertion musculaire sans autogreffe, pour correction de rétraction de la paupière inférieure;1
BAPA005;Désinsertion musculaire avec autogreffe, pour correction de rétraction de la paupière inférieure;1
BASA001;Fermeture de colobome palpébral;1
BALB001;Séance d'injection unilatérale ou bilatérale de toxine botulique au niveau des paupières;1
BBLD003;Sondage des voies lacrymales;1
BBJD001;Lavage des voies lacrymales;1
BBLD004;Intubation monocanaliculaire unilatérale ou bilatérale des voies lacrymales;1
BBLD001;Intubation bicanaliculaire homolatérale des voies lacrymales;1
BBLD002;Pose d'obturateur ou de clou-trou méatique sur un point lacrymal;1
BBGA001;Ablation de corps étranger des voies lacrymales, par abord direct;1
BBMA003;Rétablissement de la continuité des canalicules lacrymaux pour sténose, avec intubation canaliculaire;1
BBMA002;Rétablissement de la continuité des canalicules lacrymaux pour rupture;1
BBMA004;Rétablissement de la continuité des canalicules lacrymaux pour rupture, avec intubation canaliculaire;1
BBCE001;Dacryo-cysto-rhinostomie [DCR], par endoscopie nasale;1
BBCA003;Dacryo-cysto-rhinostomie [DCR], par abord facial;1
BBCA001;Laco-dacryo-cysto-rhinostomie sans laser;1
BBPA002;Incision des points et/ou des canalicules lacrymaux;1
BBPA003;Incision du sac lacrymal;1
BBPA001;Incision ou exérèse partielle de la glande lacrymale;1
BBFA002;Exérèse et/ou plastie d'un point lacrymal;1
BBFA003;Exérèse du sac lacrymal;1
BBFA004;Exérèse totale de la glande lacrymale sans ostéotomie;1
BBFA001;Exérèse totale de la glande lacrymale avec ostéotomie;1
BBLA001;Pose de pompe à larmes;1
BBSP001;Fermeture d'un point lacrymal, par cautérisation ou avec laser;1
BCLB001;Injection subconjonctivale ou subtenonienne unilatérale ou bilatérale d'agent pharmacologique;1
BCLA001;Autohémothérapie ou libération d'adhérence subconjonctivale après opération fistulisante;1
BCNP001;Destruction de lésion de la conjonctive par agent physique;1
BCPA001;Incision de la conjonctive;1
BCCA001;Suture de plaie de la conjonctive;1
BCFA008;Exérèse de lésion de la conjonctive, sans autogreffe;1
BCFA004;Exérèse de lésion de la conjonctive, avec autogreffe de muqueuse;1
BCFA009;Exérèse primitive de ptérygion, sans autogreffe;1
BCFA003;Exérèse primitive de ptérygion, avec autogreffe de conjonctive ou de muqueuse;1
BCFA007;Exérèse primitive de ptérygion, avec greffe lamellaire de cornée;1
BCFA006;Exérèse de ptérygion récidivant, sans autogreffe;1
BCFA005;Exérèse de ptérygion récidivant, avec autogreffe de conjonctive ou de muqueuse;1
BCPA005;Désinsertion de la conjonctive oculaire au limbe [Péritomie], sans autogreffe;1
BCPA003;Désinsertion de la conjonctive oculaire au limbe [Péritomie], avec autogreffe muqueuse;1
BCMA001;Conjonctivoplastie par autogreffe de conjonctive ou de muqueuse;1
BCPA004;Libération de symblépharon, sans autogreffe;1
BCPA002;Libération de symblépharon, avec autogreffe de conjonctive ou de muqueuse;1
BDNP001;Destruction de lésion superficielle de la cornée par moyen physique;1
BDNP002;Abrasion mécanique de l'épithélium de la cornée sans laser;1
BDNP003;Abrasion mécanique de l'épithélium de la cornée avec laser;1
BDCB001;Microponctions [Micropunctures] mécaniques antérieures de la cornée, à visée thérapeutique;1
BDCA003;Suture d'une plaie linéaire non transfixiante de la cornée;1
BDCA004;Suture d'une plaie linéaire transfixiante de la cornée;1
BDCA001;Suture d'une plaie non linéaire de la cornée;1
